InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,YearMonth
557442,22814,CARD PARTY GAMES ,24,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,21508,VINTAGE KID DOLLY CARD ,24,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,21507,"ELEPHANT, BIRTHDAY CARD, ",24,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22712,CARD DOLLY GIRL ,24,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22714,CARD BIRTHDAY COWBOY,24,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,21888,BINGO SET,2,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,22556,PLASTERS IN TIN CIRCUS PARADE ,4,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,06_2011
557442,22551,PLASTERS IN TIN SPACEBOY,4,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,06_2011
557442,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,06_2011
557442,21918,SET 12 KIDS COLOUR  CHALK STICKS,10,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22483,RED GINGHAM TEDDY BEAR ,2,2011-06-20 12:53:00,2.95,14808.0,United Kingdom,06_2011
557442,20819,SILVER TEDDY BEAR,2,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,84920,PINK FLOWER FABRIC PONY,2,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,06_2011
557442,20704,MR ROBOT SOFT TOY,1,2011-06-20 12:53:00,6.95,14808.0,United Kingdom,06_2011
557442,20705,MRS ROBOT SOFT TOY,1,2011-06-20 12:53:00,6.95,14808.0,United Kingdom,06_2011
557442,20694,FLORAL PINK MONSTER,1,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-06-20 12:53:00,9.95,14808.0,United Kingdom,06_2011
557442,21716,BOYS VINTAGE TIN SEASIDE BUCKET,4,2011-06-20 12:53:00,2.55,14808.0,United Kingdom,06_2011
557442,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,4,2011-06-20 12:53:00,2.55,14808.0,United Kingdom,06_2011
557442,22948,METAL DECORATION NAUGHTY CHILDREN ,8,2011-06-20 12:53:00,0.85,14808.0,United Kingdom,06_2011
557442,84927F,PSYCHEDELIC TILE HOOK,1,2011-06-20 12:53:00,2.1,14808.0,United Kingdom,06_2011
557442,84884A,ANT WHITE WIRE HEART SPIRAL,2,2011-06-20 12:53:00,3.95,14808.0,United Kingdom,06_2011
557442,22434,BALLOON PUMP WITH 10 BALLOONS,6,2011-06-20 12:53:00,1.95,14808.0,United Kingdom,06_2011
557442,21058,PARTY INVITES WOODLAND,4,2011-06-20 12:53:00,0.85,14808.0,United Kingdom,06_2011
557442,22614,PACK OF 12 SPACEBOY TISSUES,12,2011-06-20 12:53:00,0.29,14808.0,United Kingdom,06_2011
557442,21981,PACK OF 12 WOODLAND TISSUES ,12,2011-06-20 12:53:00,0.29,14808.0,United Kingdom,06_2011
557442,21061,PARTY INVITES FOOTBALL,4,2011-06-20 12:53:00,0.85,14808.0,United Kingdom,06_2011
557442,22630,DOLLY GIRL LUNCH BOX,1,2011-06-20 12:53:00,1.95,14808.0,United Kingdom,06_2011
557442,21556,CERAMIC STRAWBERRY MONEY BOX,2,2011-06-20 12:53:00,2.55,14808.0,United Kingdom,06_2011
557442,22629,SPACEBOY LUNCH BOX ,2,2011-06-20 12:53:00,1.95,14808.0,United Kingdom,06_2011
557442,22541,MINI JIGSAW LEAP FROG,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22540,MINI JIGSAW CIRCUS PARADE ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22538,MINI JIGSAW GO TO THE FAIR,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22539,MINI JIGSAW DOLLY GIRL,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22544,MINI JIGSAW SPACEBOY,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22545,MINI JIGSAW BUNNIES,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22546,MINI JIGSAW PURDEY,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22536,MAGIC DRAWING SLATE PURDEY,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22530,MAGIC DRAWING SLATE DOLLY GIRL ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22532,MAGIC DRAWING SLATE LEAP FROG ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22535,MAGIC DRAWING SLATE BUNNIES ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22534,MAGIC DRAWING SLATE SPACEBOY ,4,2011-06-20 12:53:00,0.42,14808.0,United Kingdom,06_2011
557442,22630,DOLLY GIRL LUNCH BOX,1,2011-06-20 12:53:00,1.95,14808.0,United Kingdom,06_2011
557442,21206,STRAWBERRY HONEYCOMB  GARLAND ,2,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,06_2011
557442,21468,BUTTERFLY CROCHET FOOD COVER,1,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,23084,RABBIT NIGHT LIGHT,4,2011-06-20 12:53:00,2.08,14808.0,United Kingdom,06_2011
557442,22282,12 EGG HOUSE PAINTED WOOD,1,2011-06-20 12:53:00,12.75,14808.0,United Kingdom,06_2011
557442,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-06-20 12:53:00,9.95,14808.0,United Kingdom,06_2011
557442,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-06-20 12:53:00,8.5,14808.0,United Kingdom,06_2011
557442,23188,VINTAGE  2 METER FOLDING RULER,1,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,06_2011
557442,23079,TOADSTOOL BEDSIDE LIGHT ,2,2011-06-20 12:53:00,8.95,14808.0,United Kingdom,06_2011
557442,21912,VINTAGE SNAKES & LADDERS,5,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,22550,HOLIDAY FUN LUDO,3,2011-06-20 12:53:00,3.75,14808.0,United Kingdom,06_2011
557442,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-06-20 12:53:00,9.95,14808.0,United Kingdom,06_2011
C557463,22606,WOODEN SKITTLES GARDEN SET,-4,2011-06-20 13:03:00,3.25,14584.0,United Kingdom,06_2011
557464,46000M,POLYESTER FILLER PAD 45x45cm,24,2011-06-20 13:06:00,1.55,15301.0,United Kingdom,06_2011
C557465,22057,CERAMIC PLATE STRAWBERRY DESIGN,-3,2011-06-20 13:07:00,1.49,14796.0,United Kingdom,06_2011
557466,22386,JUMBO BAG PINK POLKADOT,30,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,22381,TOY TIDY PINK POLKADOT,10,2011-06-20 13:08:00,2.1,13815.0,Germany,06_2011
557466,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2011-06-20 13:08:00,2.25,13815.0,Germany,06_2011
557466,20719,WOODLAND CHARLOTTE BAG,30,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,85088,CANDY SPOT HAND BAG,12,2011-06-20 13:08:00,2.1,13815.0,Germany,06_2011
557466,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,20723,STRAWBERRY CHARLOTTE BAG,10,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-06-20 13:08:00,0.42,13815.0,Germany,06_2011
557466,22814,CARD PARTY GAMES ,12,2011-06-20 13:08:00,0.42,13815.0,Germany,06_2011
557466,22716,CARD CIRCUS PARADE,12,2011-06-20 13:08:00,0.42,13815.0,Germany,06_2011
557466,22820,GIFT BAG BIRTHDAY,12,2011-06-20 13:08:00,0.65,13815.0,Germany,06_2011
557466,23230,WRAP ALPHABET DESIGN,25,2011-06-20 13:08:00,0.42,13815.0,Germany,06_2011
557466,22960,JAM MAKING SET WITH JARS,12,2011-06-20 13:08:00,3.75,13815.0,Germany,06_2011
557466,84568,GIRLS ALPHABET IRON ON PATCHES ,288,2011-06-20 13:08:00,0.21,13815.0,Germany,06_2011
557466,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,23236,DOILEY STORAGE TIN,6,2011-06-20 13:08:00,2.89,13815.0,Germany,06_2011
557466,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-20 13:08:00,4.15,13815.0,Germany,06_2011
557466,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-20 13:08:00,4.95,13815.0,Germany,06_2011
557466,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-20 13:08:00,4.95,13815.0,Germany,06_2011
557466,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-06-20 13:08:00,0.55,13815.0,Germany,06_2011
557466,20726,LUNCH BAG WOODLAND,10,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,20977,36 PENCILS TUBE WOODLAND,16,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-06-20 13:08:00,2.95,13815.0,Germany,06_2011
557466,21992,VINTAGE PAISLEY STATIONERY SET,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,20755,BLUE PAISLEY POCKET BOOK,12,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-06-20 13:08:00,0.55,13815.0,Germany,06_2011
557466,20761,BLUE PAISLEY SKETCHBOOK,4,2011-06-20 13:08:00,3.75,13815.0,Germany,06_2011
557466,20767,BLUE PAISLEY JOURNAL ,6,2011-06-20 13:08:00,2.55,13815.0,Germany,06_2011
557466,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,22280,POCKET BAG PINK PAISELY BROWN SPOT,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,22503,CABIN BAG VINTAGE PAISLEY,2,2011-06-20 13:08:00,29.95,13815.0,Germany,06_2011
557466,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,20675,BLUE POLKADOT BOWL,16,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,20677,PINK POLKADOT BOWL,16,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,21240,BLUE POLKADOT CUP,16,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,21243,PINK  POLKADOT PLATE ,8,2011-06-20 13:08:00,1.69,13815.0,Germany,06_2011
557466,21239,PINK  POLKADOT CUP,16,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,22740,POLKADOT PEN,48,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,22384,LUNCH BAG PINK POLKADOT,10,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,2011-06-20 13:08:00,4.15,13815.0,Germany,06_2011
557466,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-06-20 13:08:00,4.15,13815.0,Germany,06_2011
557466,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-06-20 13:08:00,0.65,13815.0,Germany,06_2011
557466,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-20 13:08:00,0.83,13815.0,Germany,06_2011
557466,23169,CLASSIC GLASS COOKIE JAR,12,2011-06-20 13:08:00,4.15,13815.0,Germany,06_2011
557466,22197,SMALL POPCORN HOLDER,12,2011-06-20 13:08:00,0.85,13815.0,Germany,06_2011
557466,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-20 13:08:00,0.55,13815.0,Germany,06_2011
557466,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-20 13:08:00,2.95,13815.0,Germany,06_2011
557466,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,22128,PARTY CONES CANDY ASSORTED,12,2011-06-20 13:08:00,1.25,13815.0,Germany,06_2011
557466,47599A,PINK PARTY BAGS,6,2011-06-20 13:08:00,2.1,13815.0,Germany,06_2011
557466,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-06-20 13:08:00,1.65,13815.0,Germany,06_2011
557466,22504,CABIN BAG VINTAGE RETROSPOT,2,2011-06-20 13:08:00,29.95,13815.0,Germany,06_2011
557466,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,20712,JUMBO BAG WOODLAND ANIMALS,30,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-20 13:08:00,2.08,13815.0,Germany,06_2011
557466,22379,RECYCLING BAG RETROSPOT ,5,2011-06-20 13:08:00,2.1,13815.0,Germany,06_2011
557466,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-06-20 13:08:00,3.25,13815.0,Germany,06_2011
557466,20749,ASSORTED COLOUR MINI CASES,2,2011-06-20 13:08:00,7.95,13815.0,Germany,06_2011
557466,20750,RED RETROSPOT MINI CASES,2,2011-06-20 13:08:00,7.95,13815.0,Germany,06_2011
557466,22505,MEMO BOARD COTTAGE DESIGN,4,2011-06-20 13:08:00,4.95,13815.0,Germany,06_2011
557466,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-06-20 13:08:00,3.75,13815.0,Germany,06_2011
557466,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-06-20 13:08:00,4.25,13815.0,Germany,06_2011
557466,POST,POSTAGE,11,2011-06-20 13:08:00,18.0,13815.0,Germany,06_2011
557466,21242,RED RETROSPOT PLATE ,8,2011-06-20 13:08:00,1.69,13815.0,Germany,06_2011
C557467,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,2011-06-20 13:13:00,4.15,17157.0,United Kingdom,06_2011
C557467,23237,SET OF 4 KNICK KNACK TINS LEAVES ,-2,2011-06-20 13:13:00,4.15,17157.0,United Kingdom,06_2011
557468,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2011-06-20 13:14:00,4.25,16713.0,United Kingdom,06_2011
557468,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-06-20 13:14:00,6.75,16713.0,United Kingdom,06_2011
557468,23292,SPACEBOY CHILDRENS CUP,8,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,22817,CARD SUKI BIRTHDAY,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22814,CARD PARTY GAMES ,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22815,CARD PSYCHEDELIC APPLES,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-06-20 13:14:00,8.95,16713.0,United Kingdom,06_2011
557468,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-06-20 13:14:00,6.95,16713.0,United Kingdom,06_2011
557468,21452,TOADSTOOL MONEY BOX,2,2011-06-20 13:14:00,2.95,16713.0,United Kingdom,06_2011
557468,22383,LUNCH BAG SUKI DESIGN ,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,23207,LUNCH BAG ALPHABET DESIGN,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,20728,LUNCH BAG CARS BLUE,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,23284,DOORMAT KEEP CALM AND COME IN,1,2011-06-20 13:14:00,7.95,16713.0,United Kingdom,06_2011
557468,48138,DOORMAT UNION FLAG,1,2011-06-20 13:14:00,7.95,16713.0,United Kingdom,06_2011
557468,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-06-20 13:14:00,8.5,16713.0,United Kingdom,06_2011
557468,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-06-20 13:14:00,8.5,16713.0,United Kingdom,06_2011
557468,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-06-20 13:14:00,7.95,16713.0,United Kingdom,06_2011
557468,22374,AIRLINE BAG VINTAGE JET SET RED,2,2011-06-20 13:14:00,4.25,16713.0,United Kingdom,06_2011
557468,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-06-20 13:14:00,4.25,16713.0,United Kingdom,06_2011
557468,22331,WOODLAND PARTY BAG + STICKER SET,2,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22332,SKULLS PARTY BAG + STICKER SET,2,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22333,RETROSPOT PARTY BAG + STICKER SET,2,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,20727,LUNCH BAG  BLACK SKULL.,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22384,LUNCH BAG PINK POLKADOT,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,20725,LUNCH BAG RED RETROSPOT,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22498,WOODEN REGATTA BUNTING,1,2011-06-20 13:14:00,5.95,16713.0,United Kingdom,06_2011
557468,22466,FAIRY TALE COTTAGE NIGHTLIGHT,3,2011-06-20 13:14:00,1.95,16713.0,United Kingdom,06_2011
557468,21916,SET 12 RETRO WHITE CHALK STICKS,3,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,21917,SET 12 KIDS  WHITE CHALK STICKS,3,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,21918,SET 12 KIDS COLOUR  CHALK STICKS,3,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22716,CARD CIRCUS PARADE,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22030,SWALLOWS GREETING CARD,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22983,CARD BILLBOARD FONT,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22029,SPACEBOY BIRTHDAY CARD,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22718,CARD CAT AND TREE ,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22037,ROBOT BIRTHDAY CARD,12,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-06-20 13:14:00,2.95,16713.0,United Kingdom,06_2011
557468,22467,GUMBALL COAT RACK,2,2011-06-20 13:14:00,2.55,16713.0,United Kingdom,06_2011
557468,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,2011-06-20 13:14:00,1.45,16713.0,United Kingdom,06_2011
557468,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,2011-06-20 13:14:00,3.29,16713.0,United Kingdom,06_2011
557468,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-06-20 13:14:00,2.95,16713.0,United Kingdom,06_2011
557468,22667,RECIPE BOX RETROSPOT ,1,2011-06-20 13:14:00,2.95,16713.0,United Kingdom,06_2011
557468,22975,SPACEBOY CHILDRENS EGG CUP,6,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,22977,DOLLY GIRL CHILDRENS EGG CUP,6,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,22988,SOLDIERS EGG CUP ,6,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,23290,SPACEBOY CHILDRENS BOWL,4,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,23289,DOLLY GIRL CHILDRENS BOWL,4,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,22971,QUEENS GUARD COFFEE MUG,3,2011-06-20 13:14:00,2.55,16713.0,United Kingdom,06_2011
557468,22970,LONDON BUS COFFEE MUG,3,2011-06-20 13:14:00,2.55,16713.0,United Kingdom,06_2011
557468,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-06-20 13:14:00,3.75,16713.0,United Kingdom,06_2011
557468,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-06-20 13:14:00,3.75,16713.0,United Kingdom,06_2011
557468,22728,ALARM CLOCK BAKELIKE PINK,1,2011-06-20 13:14:00,3.75,16713.0,United Kingdom,06_2011
557468,22727,ALARM CLOCK BAKELIKE RED ,2,2011-06-20 13:14:00,3.75,16713.0,United Kingdom,06_2011
557468,22726,ALARM CLOCK BAKELIKE GREEN,2,2011-06-20 13:14:00,3.75,16713.0,United Kingdom,06_2011
557468,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-20 13:14:00,1.25,16713.0,United Kingdom,06_2011
557468,20615,BLUE POLKADOT PASSPORT COVER,3,2011-06-20 13:14:00,0.75,16713.0,United Kingdom,06_2011
557468,20616,CHERRY BLOSSOM PASSPORT COVER,3,2011-06-20 13:14:00,0.75,16713.0,United Kingdom,06_2011
557468,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,23084,RABBIT NIGHT LIGHT,3,2011-06-20 13:14:00,2.08,16713.0,United Kingdom,06_2011
557468,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-06-20 13:14:00,2.95,16713.0,United Kingdom,06_2011
557468,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2011-06-20 13:14:00,1.95,16713.0,United Kingdom,06_2011
557468,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,82600,NO SINGING METAL SIGN,1,2011-06-20 13:14:00,2.1,16713.0,United Kingdom,06_2011
557468,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2011-06-20 13:14:00,1.69,16713.0,United Kingdom,06_2011
557468,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-06-20 13:14:00,2.1,16713.0,United Kingdom,06_2011
557468,21166,COOK WITH WINE METAL SIGN ,1,2011-06-20 13:14:00,2.08,16713.0,United Kingdom,06_2011
557468,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-06-20 13:14:00,1.69,16713.0,United Kingdom,06_2011
557468,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,2011-06-20 13:14:00,15.95,16713.0,United Kingdom,06_2011
557468,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-20 13:14:00,12.75,16713.0,United Kingdom,06_2011
557468,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,06_2011
557468,22994,TRAVEL CARD WALLET RETROSPOT,6,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22995,TRAVEL CARD WALLET SUKI,6,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22996,TRAVEL CARD WALLET VINTAGE TICKET,6,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
557468,22997,TRAVEL CARD WALLET UNION JACK,6,2011-06-20 13:14:00,0.42,16713.0,United Kingdom,06_2011
